src_id,dst_id
524,0
525,0
526,0
527,4
528,0
529,0
530,0
531,14
532,14
533,4
534,4
535,9
536,0
537,0
538,14
539,14
540,0
541,9
542,4
543,0
544,4
545,9
546,0
547,0
548,0
549,4
550,0
551,14
552,14
553,14
554,4
555,4
556,14
557,0
558,0
559,0
560,0
561,14
562,14
563,4
564,0
565,4
566,14
567,14
568,14
569,14
570,14
571,4
572,4
573,4
574,4
575,4
576,14
577,14
578,4
579,14
580,14
581,14
582,4
583,0
584,9
585,14
586,0
587,4
588,14
589,14
590,9
591,0
592,4
593,0
594,9
595,4
596,14
597,4
598,4
599,0
600,0
385,14
601,0
602,9
603,14
604,0
605,0
377,0
606,0
607,4
608,0
609,0
610,14
611,14
612,0
613,9
614,9
615,0
571,0
616,14
617,9
618,0
619,14
620,14
621,14
622,0
623,9
624,14
625,14
164,0
626,0
627,14
628,14
629,0
630,0
631,9
632,14
633,9
634,9
635,9
636,0
637,0
638,0
639,0
640,0
641,0
642,4
643,4
644,14
645,0
646,14
647,0
648,9
649,9
650,9
651,9
652,0
653,0
654,0
655,0
656,14
657,0
658,4
659,0
660,0
661,14
662,4
663,14
664,0
665,0
666,14
667,0
668,0
669,9
670,14
671,14
672,9
673,14
674,0
675,14
676,0
677,9
678,14
679,4
680,14
681,14
682,0
683,0
684,14
685,14
686,14
687,0
688,14
689,0
690,0
691,0
692,9
693,14
694,9
695,0
696,14
697,0
698,4
699,14
700,0
701,14
702,0
703,14
704,4
705,14
706,14
707,9
708,9
709,9
710,4
190,4
711,9
712,0
713,0
714,14
715,14
716,14
717,4
718,0
719,0
227,0
720,14
721,0
722,0
723,0
724,14
96,14
725,0
726,14
727,4
728,9
729,9
730,4
731,0
732,0
733,9
734,0
735,14
736,4
737,9
738,14
739,14
740,14
741,0
742,0
743,14
744,4
745,0
746,14
747,4
748,14
749,0
750,14
751,4
752,14
753,4
560,4
754,14
755,0
756,9
581,0
757,0
758,0
759,0
760,14
761,4
762,4
763,0
764,0
765,9
766,9
767,4
768,14
769,0
770,14
771,14
772,0
773,9
774,9
775,9
776,0
777,14
778,14
779,14
780,14
781,14
782,9
783,4
784,4
785,14
786,0
787,4
788,9
789,4
790,0
791,9
792,4
793,0
794,0
795,0
796,14
414,4
797,4
798,14
799,9
800,9
801,4
802,14
803,9
245,4
804,4
805,0
806,14
807,4
808,14
809,0
810,14
811,9
812,9
813,4
814,0
815,4
816,14
817,9
818,4
819,0
820,0
821,4
822,0
823,0
824,0
825,0
826,14
827,0
464,0
828,0
829,9
830,9
831,0
832,14
833,0
834,14
835,0
836,0
375,14
837,14
838,0
839,0
840,0
841,0
842,0
843,0
844,0
845,0
846,14
847,0
848,9
849,4
850,4
851,0
852,0
853,0
854,14
855,4
856,0
857,14
858,9
859,14
860,4
861,9
862,0
863,4
864,9
865,9
866,0
867,14
868,0
869,0
870,0
871,4
872,4
873,14
874,0
875,0
876,4
877,4
878,14
879,0
880,0
881,0
882,14
883,14
884,0
885,14
886,9
887,9
888,14
889,9
890,4
891,14
892,0
391,9
893,14
894,0
895,4
877,0
896,9
897,14
898,14
899,0
900,9
901,0
902,14
578,0
903,0
904,0
905,14
906,4
907,4
908,0
909,0
910,4
911,4
912,14
913,14
914,14
915,0
916,0
917,14
918,4
919,14
920,14
921,14
922,14
923,0
924,0
925,4
926,4
707,14
927,14
928,9
929,9
930,14
931,4
932,0
933,0
934,4
935,4
936,4
937,0
938,0
939,14
940,14
941,14
942,14
943,14
944,14
945,0
946,4
947,4
948,9
419,0
949,14
950,0
951,4
952,4
953,4
954,0
955,9
956,9
957,0
958,14
959,14
960,14
961,0
962,14
963,4
964,0
965,0
966,14
967,9
968,0
969,4
970,4
971,4
972,0
973,0
974,0
975,0
976,0
977,9
978,0
979,4
980,14
981,14
982,14
983,0
984,0
985,14
986,4
987,4
988,4
989,9
990,4
991,14
992,14
993,0
994,4
995,9
996,4
997,4
998,14
999,4
1000,0
1001,14
1002,0
1003,4
209,0
194,0
1004,0
1005,0
1006,14
1007,0
1008,0
1009,0
1010,0
1011,4
1012,14
1013,14
1014,0
1015,9
1016,4
1017,0
1018,0
1019,14
1020,0
1021,0
1022,4
1023,0
1024,0
1025,0
1026,0
1027,4
1028,14
1029,4
1030,0
1031,0
1032,0
1033,0
1034,0
1035,0
1036,14
1037,0
1038,4
1039,14
1040,4
1041,0
1042,4
1043,14
1044,0
1045,0
1046,4
1047,4
1048,14
1049,0
1050,14
1051,0
1052,0
1053,4
1054,0
1055,14
1056,0
1057,9
1058,9
93,4
1059,4
1060,9
1061,0
1062,0
1063,4
1064,14
1065,4
1066,0
1067,9
1068,0
1069,9
1070,0
1071,14
1072,0
1073,0
1074,14
1075,14
1076,14
1077,0
1078,0
1079,0
1080,0
1081,0
1082,14
1083,0
1084,14
1085,0
1086,14
1087,14
1088,0
1089,0
1090,0
1091,14
1092,4
1093,14
1094,4
865,4
1095,9
1096,14
1097,0
1098,4
1099,0
1100,0
1101,0
1102,9
1103,0
1104,0
1105,9
1106,14
1107,9
1108,14
1109,14
1110,14
1111,14
1112,9
1113,0
1114,0
1115,0
1116,0
1117,0
1118,14
1119,0
1120,0
1121,14
1122,0
1123,0
1124,14
957,4
1125,0
1126,0
1127,0
1128,0
1129,0
1130,0
1131,4
1132,0
1133,0
1134,0
1135,14
1136,14
1137,14
1138,4
1139,0
1140,0
1141,14
1142,4
1143,14
1144,0
1145,14
1146,0
1147,14
1148,14
1149,14
1150,14
601,9
1151,0
1152,0
813,0
1153,14
1154,0
992,4
1155,0
1156,9
1157,9
1158,0
1159,14
1160,14
1161,0
1162,0
1163,0
1164,0
1165,0
1166,14
1167,0
1168,0
1169,9
1170,4
1171,0
1172,14
1173,4
1174,0
1175,9
1176,9
1177,14
1178,14
1179,0
1180,0
1181,14
1182,14
1183,14
1184,14
1185,14
1186,0
1187,4
1188,14
1189,9
1190,14
1191,14
1192,0
1193,0
1194,0
1195,4
1196,4
1197,0
1198,4
1199,4
1200,4
463,14
1201,14
1202,9
1203,4
1204,0
1205,0
1206,4
1207,14
1208,14
1209,9
1210,14
1211,0
1212,14
1213,0
1214,4
1215,4
1216,0
1217,4
1218,4
1219,14
1220,0
1221,0
1222,14
1223,4
1224,0
1225,9
1226,4
704,9
1227,14
1228,9
1229,14
1230,9
1231,4
1232,4
1233,4
1234,14
1235,4
1236,14
1237,14
1238,0
1239,0
1240,0
1241,0
1242,0
1243,0
1244,9
1245,0
1246,0
1247,0
1248,9
1249,0
1250,14
1251,9
1252,9
1253,0
1254,4
1255,4
1256,0
478,14
1257,14
1258,14
1259,14
1260,14
1261,0
1262,4
1263,4
1264,0
1265,4
1266,0
1267,9
1268,9
1269,4
809,14
1270,14
1271,14
1272,4
1273,14
1274,14
1275,9
1276,14
1277,14
1278,0
1279,9
1280,14
1281,4
1282,9
1283,0
1284,4
1285,14
1286,4
1287,4
1288,14
1289,14
1290,0
710,0
