src_id,dst_id
91,117
91,96
91,118
91,119
91,120
91,97
91,98
91,99
91,137
91,121
91,122
91,100
91,101
91,102
91,123
91,124
91,103
91,104
91,105
91,17
91,125
91,106
91,126
65,18
65,132
65,0
65,19
65,20
65,21
65,107
65,22
65,23
65,108
65,24
65,25
65,1
65,27
65,2
65,28
65,29
65,3
65,30
65,31
65,133
65,32
65,33
65,4
65,34
65,35
65,36
65,37
65,38
65,39
65,40
65,109
65,41
65,5
65,6
65,134
65,42
65,43
65,44
65,45
65,46
65,47
65,48
65,49
65,50
65,51
65,52
65,53
65,54
65,110
65,111
65,7
65,112
65,113
65,55
65,56
65,135
65,57
65,58
65,59
65,60
65,61
65,114
65,62
65,127
65,63
65,115
65,64
65,8
65,65
65,66
65,128
65,129
65,67
65,68
65,69
65,9
65,70
65,71
65,72
65,73
65,74
65,75
65,76
65,10
65,136
65,77
65,78
65,11
65,12
65,79
65,80
65,81
65,82
65,83
65,13
65,84
65,85
65,86
65,131
65,87
65,116
65,88
65,89
65,14
65,15
65,16
65,90
65,91
65,92
65,93
65,94
65,95
65,117
65,96
65,118
65,119
65,120
65,97
65,98
65,99
65,137
65,121
65,122
65,100
65,101
65,102
65,123
65,124
65,103
65,104
65,105
65,17
65,125
65,106
65,126
14,18
14,132
14,0
14,19
14,20
14,21
14,107
14,22
14,23
14,108
14,24
14,25
14,1
14,27
14,2
14,28
14,29
14,3
14,30
14,31
14,133
14,32
14,33
14,4
14,34
14,35
14,36
14,37
14,38
14,39
14,40
14,109
14,41
14,5
14,6
14,42
14,43
14,44
14,45
14,46
14,47
14,48
14,49
14,50
14,51
14,52
14,53
14,54
14,110
14,111
14,7
14,112
14,113
14,55
14,56
14,135
14,138
14,57
14,58
14,59
14,60
14,61
14,114
14,62
14,127
14,63
14,115
14,64
14,8
14,65
14,66
14,128
14,129
14,67
14,68
14,69
14,9
14,70
14,71
14,72
14,73
14,74
14,75
14,76
14,10
14,136
14,77
14,78
14,11
14,12
14,79
14,80
14,81
14,82
14,83
14,13
14,84
14,85
14,86
14,131
14,87
14,116
14,88
14,89
14,14
14,15
14,16
14,90
14,91
14,92
14,93
14,94
14,95
14,117
14,96
14,118
14,119
14,120
14,97
14,98
14,99
14,121
14,122
14,100
14,101
14,102
14,123
14,124
14,103
14,104
14,105
14,17
14,125
14,106
14,126
14,139
2,18
2,132
2,0
2,19
2,20
2,21
2,22
2,23
2,108
2,24
2,25
2,26
2,1
2,27
2,2
2,28
2,29
2,3
2,30
2,31
2,133
2,32
2,33
2,4
2,34
2,35
2,36
2,37
2,38
2,39
2,40
2,109
2,41
2,5
2,6
2,42
2,43
2,44
2,45
2,46
2,47
2,48
2,49
2,50
2,51
2,52
2,53
2,54
2,110
2,111
2,7
2,112
2,113
2,55
2,56
2,135
2,57
2,58
2,59
2,60
2,61
2,114
2,62
2,127
2,63
2,115
2,64
2,8
2,65
2,66
2,128
2,67
2,68
2,69
2,9
2,70
2,71
2,72
2,73
2,74
2,75
2,76
2,10
2,136
2,77
2,78
2,11
2,12
2,79
2,80
2,81
2,82
2,83
2,13
2,84
2,85
2,86
2,131
2,87
2,116
2,88
2,89
2,14
2,15
2,16
2,90
2,91
2,92
2,93
2,94
2,95
2,117
2,96
2,118
2,119
2,97
2,98
2,99
2,137
2,122
2,100
2,101
2,102
2,123
2,124
2,103
2,104
2,105
2,17
2,125
2,106
2,126
223,132
223,20
223,107
223,24
223,25
223,1
223,27
223,2
223,28
223,3
223,30
223,31
223,32
223,4
223,34
223,35
223,36
223,37
223,38
223,109
223,41
223,5
223,6
223,44
223,47
223,50
223,51
223,53
223,110
223,111
223,7
223,112
223,113
223,56
223,60
223,61
223,114
223,62
223,127
223,115
223,64
223,65
223,66
223,128
223,129
223,67
223,69
223,9
223,71
223,72
223,74
223,75
223,76
223,10
223,77
223,78
223,11
223,12
223,79
223,80
223,82
223,83
223,13
223,86
223,131
223,89
223,14
223,16
223,92
223,96
223,99
223,17
25,18
25,132
25,0
25,19
25,20
25,21
25,22
25,24
25,25
25,1
25,27
25,2
25,28
25,29
25,3
25,30
25,31
25,133
25,32
25,33
25,4
25,34
25,35
25,36
25,37
25,38
25,39
25,40
25,109
25,41
25,5
25,6
25,134
25,42
25,43
25,44
25,45
25,46
25,47
25,49
25,50
25,51
25,52
25,53
25,54
25,7
25,55
25,56
25,58
25,60
25,61
25,114
25,62
25,127
25,63
25,115
25,64
25,8
25,65
25,66
25,67
25,68
25,69
25,9
25,70
25,71
25,72
25,74
25,75
25,76
25,10
25,77
25,78
25,11
25,12
25,79
25,80
25,81
25,82
25,13
25,84
25,85
25,86
25,87
25,116
25,88
25,89
25,14
25,15
25,16
25,90
25,91
25,92
25,93
25,95
25,117
25,96
25,118
25,98
25,99
25,100
25,102
25,123
25,124
25,104
25,105
25,17
575,20
575,24
575,25
575,1
575,2
575,3
575,32
575,4
575,41
575,5
575,44
575,47
575,50
575,53
575,7
575,10
575,11
575,12
575,79
575,80
575,13
575,89
575,14
575,16
575,99
575,17
79,18
79,0
79,19
79,20
79,21
79,107
79,22
79,24
79,25
79,1
79,2
79,28
79,29
79,3
79,30
79,31
79,32
79,33
79,4
79,34
79,35
79,36
79,37
79,38
79,39
79,40
79,109
79,41
79,5
79,6
79,42
79,43
79,44
79,46
79,47
79,50
79,51
79,52
79,53
79,54
79,110
79,111
79,7
79,55
79,56
79,135
79,57
79,58
79,59
79,60
79,61
79,114
79,62
79,127
79,63
79,115
79,64
79,8
79,65
79,66
79,128
79,129
79,67
79,68
79,69
79,9
79,70
79,71
79,72
79,73
79,74
79,75
79,76
79,10
79,77
79,78
79,11
79,12
79,79
79,80
79,81
79,13
79,84
79,85
79,86
79,131
79,87
79,88
79,89
79,14
79,16
79,90
79,91
79,92
79,93
79,95
79,117
79,96
79,118
79,119
79,120
79,97
79,98
79,99
79,137
79,122
79,102
79,123
79,124
79,103
79,104
79,105
79,17
79,125
79,106
79,126
8,18
8,0
8,19
8,20
8,21
8,22
8,23
8,24
8,25
8,1
8,2
8,28
8,29
8,3
8,30
8,31
8,32
8,33
8,4
8,34
8,35
8,36
8,37
8,38
8,39
8,40
8,41
8,5
8,6
8,42
8,43
8,44
8,47
8,48
8,49
8,50
8,51
8,52
8,53
8,54
8,110
8,111
8,7
8,112
8,113
8,55
8,56
8,60
8,61
8,66
8,68
8,69
8,9
8,71
8,74
8,76
8,10
8,78
8,11
8,12
8,79
8,80
8,81
8,13
8,85
8,88
8,89
8,14
8,90
8,91
8,92
8,94
8,95
8,97
8,99
8,122
8,100
8,101
8,102
8,104
8,105
8,17
8,106
8,139
56,18
56,132
56,0
56,19
56,20
56,21
56,107
56,22
56,23
56,108
56,24
56,25
56,26
56,1
56,27
56,2
56,28
56,29
56,3
56,30
56,31
56,133
56,32
56,33
56,4
56,34
56,35
56,140
56,36
56,37
56,38
56,39
56,40
56,109
56,41
56,5
56,6
56,134
56,42
56,43
56,44
56,45
56,46
56,47
56,48
56,49
56,50
56,51
56,52
56,53
56,54
56,110
56,111
56,7
56,112
56,113
56,55
56,56
56,57
56,58
56,59
56,60
56,61
56,114
56,62
56,127
56,63
56,115
56,64
56,8
56,65
56,66
56,128
56,129
56,67
56,68
56,69
56,9
56,70
56,71
56,72
56,73
56,74
56,75
56,76
56,10
56,136
56,77
56,78
56,11
56,12
56,79
56,80
56,81
56,82
56,83
56,13
56,84
56,85
56,86
56,131
56,87
56,116
56,88
56,89
56,14
56,15
56,16
56,90
56,91
56,92
56,93
56,94
56,95
56,117
56,96
56,118
56,119
56,120
56,97
56,98
56,99
56,137
56,121
56,122
56,100
56,101
56,102
56,124
56,103
56,104
56,105
56,17
56,125
56,106
56,126
56,139
1418,19
1418,20
1418,22
1418,24
1418,27
1418,2
1418,28
1418,29
1418,3
1418,31
1418,4
1418,34
1418,35
1418,36
1418,37
1418,40
1418,41
1418,5
1418,44
1418,47
1418,50
1418,51
1418,53
1418,56
1418,60
1418,61
1418,114
1418,62
1418,63
1418,65
1418,66
1418,128
1418,67
1418,68
1418,69
1418,9
1418,71
1418,72
1418,73
1418,74
1418,75
1418,76
1418,10
1418,78
1418,11
1418,12
1418,79
1418,80
1418,13
1418,84
1418,85
1418,86
1418,87
1418,89
1418,14
1418,92
1418,94
1418,117
1418,96
1418,118
1418,99
1418,102
1418,104
1418,105
1418,17
1120,19
1120,20
1120,24
1120,25
1120,1
1120,2
1120,3
1120,30
1120,32
1120,4
1120,34
1120,35
1120,36
1120,37
1120,40
1120,109
1120,41
1120,5
1120,44
1120,47
1120,50
1120,51
1120,52
1120,53
1120,54
1120,7
1120,60
1120,61
1120,71
1120,74
1120,76
1120,10
1120,11
1120,12
1120,79
1120,80
1120,81
1120,13
1120,89
1120,14
1120,99
1120,102
1120,17
58,132
58,0
58,19
58,20
58,21
58,22
58,23
58,108
58,24
58,25
58,1
58,27
58,2
58,28
58,29
58,3
58,30
58,32
58,33
58,4
58,34
58,36
58,37
58,38
58,39
58,40
58,109
58,41
58,5
58,6
58,43
58,44
58,45
58,47
58,48
58,49
58,50
58,51
58,52
58,53
58,54
58,110
58,111
58,7
58,113
58,55
58,56
58,57
58,58
58,59
58,60
58,61
58,62
58,65
58,68
58,9
58,70
58,71
58,74
58,75
58,76
58,10
58,11
58,12
58,79
58,80
58,81
58,82
58,13
58,84
58,85
58,86
58,89
58,14
58,16
58,90
58,91
58,92
58,94
58,95
58,96
58,118
58,98
58,99
58,121
58,122
58,101
58,102
58,123
58,103
58,104
58,105
58,17
58,106
112,18
112,132
112,0
112,19
112,20
112,21
112,22
112,23
112,108
112,24
112,25
112,26
112,1
112,27
112,2
112,28
112,29
112,3
112,30
112,31
112,133
112,32
112,33
112,4
112,34
112,35
112,36
112,37
112,38
112,39
112,40
112,41
112,5
112,6
112,134
112,42
112,43
112,44
112,46
112,47
112,48
112,49
112,50
112,51
112,52
112,53
112,54
112,110
112,111
112,7
112,112
112,113
112,55
112,56
112,57
112,58
112,59
112,60
112,61
112,114
112,62
112,127
112,63
112,115
112,64
112,8
112,65
112,66
112,128
112,129
112,67
112,68
112,69
112,9
112,70
112,71
112,72
112,73
112,74
112,75
112,76
112,10
112,77
112,78
112,11
112,12
112,79
112,80
112,81
112,82
112,83
112,13
112,84
112,85
112,86
112,131
112,87
112,116
112,88
112,89
112,14
112,15
112,16
112,90
112,91
112,92
112,93
112,94
112,95
112,117
112,96
112,118
112,119
112,120
112,97
112,98
112,99
112,121
112,100
112,101
112,102
112,123
112,124
112,103
112,104
112,105
112,17
112,106
112,126
185,18
185,132
185,0
185,19
185,20
185,21
185,107
185,22
185,23
185,108
185,24
185,25
185,26
185,1
185,27
185,2
185,28
185,29
185,3
185,30
185,31
185,133
185,32
185,33
185,4
185,34
185,35
185,36
185,37
185,38
185,39
185,40
185,109
185,41
185,5
185,6
185,134
185,42
185,43
185,44
185,45
185,46
185,47
185,48
185,49
185,50
185,51
185,52
185,53
185,54
185,110
185,111
185,7
185,112
185,113
185,55
185,56
185,135
185,57
185,58
185,59
185,60
185,61
185,114
185,62
185,127
185,63
185,115
185,64
185,8
185,65
185,66
185,128
185,129
185,67
185,68
185,69
185,9
185,70
185,71
185,72
185,73
185,74
185,75
185,76
185,10
185,136
185,77
185,78
185,11
185,12
185,79
185,80
185,81
185,82
185,83
185,13
185,84
185,85
185,86
185,131
185,87
185,116
185,88
185,89
185,14
185,15
185,16
185,90
185,91
185,92
185,93
185,94
185,95
185,117
185,96
185,118
185,119
185,120
185,97
185,98
185,99
185,137
185,121
185,122
185,100
185,101
185,102
185,123
185,124
185,103
185,104
185,105
185,17
185,125
185,106
185,126
1417,2
1417,34
1417,35
1417,36
1417,60
1417,61
1417,71
1417,10
1417,99
1417,17
28,18
28,0
28,19
28,20
28,21
28,22
28,108
28,24
28,25
28,1
28,27
28,2
28,28
28,29
28,3
28,30
28,31
28,32
28,33
28,4
28,34
28,35
28,36
28,37
28,38
28,39
28,40
28,41
28,5
28,6
28,42
28,44
28,46
28,47
28,49
28,50
28,51
28,52
28,53
28,54
28,110
28,111
28,7
28,112
28,113
28,55
28,58
28,59
28,60
28,61
28,114
28,62
28,127
28,63
28,115
28,64
28,8
28,65
28,67
28,68
28,69
28,9
28,71
28,72
28,74
28,75
28,76
28,10
28,77
28,78
28,11
28,12
28,79
28,80
28,81
28,82
28,83
28,13
28,84
28,85
28,86
28,131
28,87
28,116
28,88
28,89
28,14
28,16
28,90
28,93
28,95
28,117
28,96
28,118
28,98
28,99
28,137
28,102
28,104
28,105
28,17
28,125
28,106
21,19
21,20
21,22
21,24
21,25
21,1
21,2
21,28
21,3
21,30
21,32
21,4
21,34
21,36
21,37
21,38
21,40
21,41
21,5
21,42
21,43
21,44
21,45
21,47
21,50
21,51
21,52
21,53
21,7
21,56
21,60
21,61
21,65
21,66
21,71
21,73
21,75
21,76
21,10
21,78
21,11
21,12
21,79
21,80
21,81
21,13
21,85
21,89
21,14
21,16
21,92
21,99
21,102
21,104
21,105
21,17
20,3
20,30
162,18
162,132
162,0
162,19
162,20
162,21
162,22
162,23
162,108
162,24
162,25
162,26
162,1
162,27
162,2
162,28
162,29
162,3
162,30
162,31
162,133
162,32
162,33
162,4
162,34
162,35
162,36
162,37
162,38
162,39
162,40
162,109
162,41
162,5
162,6
162,42
162,43
162,44
162,45
162,46
162,47
162,48
162,49
162,50
162,51
162,52
162,53
162,54
162,110
162,111
162,7
162,112
162,113
162,55
162,56
162,57
162,58
162,59
162,60
162,61
162,114
162,62
162,127
162,63
162,115
162,64
162,8
162,65
162,66
162,128
162,67
162,68
162,69
162,9
162,70
162,71
162,72
162,73
162,74
162,75
162,76
162,10
162,136
162,77
162,78
162,11
162,12
162,79
162,80
162,81
162,82
162,83
162,13
162,84
162,85
162,86
162,131
162,87
162,116
162,88
162,89
162,14
162,15
162,16
162,90
162,91
162,92
162,93
162,94
162,95
162,117
162,96
162,118
162,119
162,97
162,98
162,99
162,137
162,121
162,122
162,100
162,101
162,102
162,123
162,124
162,103
162,104
162,105
162,17
162,125
162,106
162,126
72,0
72,19
72,20
72,21
72,22
72,24
72,25
72,1
72,27
72,2
72,28
72,29
72,3
72,30
72,31
72,32
72,4
72,34
72,35
72,36
72,37
72,38
72,40
72,41
72,5
72,6
72,44
72,46
72,47
72,50
72,51
72,52
72,53
72,54
72,7
72,58
72,60
72,61
72,62
72,64
72,65
72,68
72,69
72,9
72,71
72,72
72,74
72,75
72,76
72,10
72,78
72,11
72,12
72,79
72,80
72,81
72,82
72,84
72,85
72,89
72,14
72,16
72,90
72,92
72,93
72,95
72,96
72,118
72,98
72,99
72,102
72,104
72,105
72,17
360,18
360,0
360,19
360,20
360,21
360,22
360,108
360,24
360,25
360,1
360,27
360,2
360,28
360,29
360,3
360,30
360,31
360,32
360,33
360,4
360,34
360,35
360,36
360,37
360,38
360,39
360,40
360,41
360,5
360,6
360,42
360,43
360,44
360,46
360,47
360,49
360,50
360,51
360,52
360,53
360,54
360,110
360,111
360,7
360,113
360,55
360,57
360,58
360,60
360,61
360,62
360,127
360,63
360,64
360,65
360,67
360,68
360,69
360,9
360,71
360,75
360,76
360,10
360,77
360,78
360,11
360,12
360,79
360,80
360,81
360,82
360,83
360,84
360,85
360,86
360,116
360,88
360,89
360,14
360,15
360,16
360,90
360,91
360,92
360,94
360,117
360,96
360,118
360,98
360,99
360,102
360,104
360,105
360,17
360,106
360,126
196,18
196,132
196,0
196,19
196,20
196,21
196,22
196,23
196,108
196,24
196,25
196,26
196,1
196,27
196,2
196,28
196,29
196,3
196,30
196,31
196,133
196,32
196,33
196,4
196,34
196,35
196,36
196,37
196,38
196,39
196,40
196,41
196,5
196,6
196,134
196,42
196,43
196,44
196,46
196,47
196,48
196,49
196,50
196,51
196,52
196,53
196,54
196,110
196,111
196,7
196,112
196,113
196,55
196,56
196,135
196,57
196,58
196,59
196,60
196,61
196,114
196,62
196,127
196,63
196,115
196,64
196,8
196,65
196,66
196,128
196,129
196,67
196,68
196,69
196,9
196,70
196,71
196,72
196,73
196,74
196,75
196,76
196,10
196,136
196,77
196,78
196,11
196,12
196,79
196,80
196,81
196,82
196,83
196,13
196,84
196,85
196,86
196,131
196,87
196,116
196,88
196,89
196,14
196,15
196,16
196,90
196,91
196,92
196,93
196,94
196,95
196,117
196,96
196,118
196,119
196,120
196,97
196,98
196,99
196,121
196,122
196,100
196,101
196,102
196,123
196,124
196,103
196,104
196,105
196,17
196,106
196,126
108,18
108,132
108,0
108,19
108,20
108,21
108,22
108,23
108,108
108,24
108,25
108,1
108,27
108,2
108,28
108,29
108,3
108,30
108,31
108,133
108,32
108,33
108,4
108,34
108,35
108,36
108,37
108,38
108,39
108,40
108,109
108,41
108,5
108,6
108,134
108,42
108,43
108,44
108,45
108,46
108,47
108,48
108,49
108,50
108,51
108,52
108,53
108,54
108,110
108,111
108,7
108,112
108,113
108,55
108,56
108,135
108,57
108,58
108,59
108,60
108,61
108,114
108,62
108,127
108,63
108,115
108,64
108,8
108,65
108,66
108,128
108,129
108,67
108,68
108,69
108,9
108,70
108,71
108,72
108,73
108,74
108,75
108,76
108,10
108,77
108,78
108,11
108,12
108,79
108,80
108,81
108,82
108,83
108,13
108,84
108,85
108,86
108,131
108,87
108,116
108,88
108,89
108,14
108,15
108,16
108,90
108,91
108,92
108,93
108,94
108,95
108,117
108,96
108,118
108,119
108,120
108,97
108,98
108,99
108,137
108,121
108,122
108,100
108,101
108,102
108,123
108,124
108,103
108,104
108,105
108,17
108,125
108,106
108,126
15,18
15,132
15,0
15,19
15,20
15,21
15,107
15,22
15,23
15,108
15,24
15,25
15,1
15,27
15,2
15,28
15,29
15,3
15,30
15,31
15,133
15,32
15,33
15,4
15,34
15,35
15,36
15,37
15,38
15,39
15,40
15,109
15,41
15,5
15,6
15,134
15,42
15,43
15,44
15,45
15,46
15,47
15,48
15,49
15,50
15,51
15,52
15,53
15,54
15,110
15,111
15,7
15,112
15,113
15,55
15,56
15,135
15,57
15,58
15,59
15,60
15,61
15,114
15,62
15,127
15,63
15,115
15,64
15,8
15,65
15,66
15,128
15,129
15,67
15,68
15,69
15,9
15,70
15,71
15,72
15,73
15,74
15,75
15,76
15,10
15,136
15,77
15,78
15,11
15,12
15,79
15,80
15,81
15,82
15,83
15,13
15,84
15,85
15,86
15,131
15,87
15,116
15,88
15,89
15,14
15,15
15,16
15,90
15,91
15,92
15,93
15,94
15,95
15,117
15,96
15,118
15,119
15,120
15,97
15,98
15,99
15,137
15,121
15,122
15,100
15,101
15,102
15,123
15,124
15,103
15,104
15,105
15,17
15,125
15,106
15,126
7,18
7,0
7,19
7,20
7,22
7,23
7,108
7,24
7,25
7,2
7,28
7,3
7,30
7,31
7,32
7,4
7,34
7,35
7,36
7,37
7,38
7,39
7,40
7,41
7,5
7,6
7,42
7,43
7,44
7,46
7,47
7,48
7,50
7,51
7,52
7,53
7,110
7,111
7,7
7,112
7,113
7,55
7,60
7,61
7,62
7,127
7,63
7,115
7,64
7,8
7,65
7,128
7,129
7,67
7,69
7,9
7,70
7,72
7,74
7,75
7,76
7,10
7,77
7,78
7,11
7,12
7,79
7,80
7,81
7,82
7,83
7,13
7,85
7,86
7,87
7,116
7,88
7,89
7,14
7,91
7,92
7,93
7,95
7,96
7,118
7,99
7,122
7,100
7,101
7,102
7,124
7,105
7,17
7,106
7,126
266,18
266,132
266,0
266,19
266,20
266,21
266,107
266,22
266,23
266,108
266,24
266,25
266,1
266,27
266,2
266,28
266,29
266,3
266,30
266,31
266,133
266,32
266,33
266,4
266,34
266,35
266,140
266,36
266,37
266,38
266,39
266,40
266,109
266,130
266,41
266,5
266,6
266,42
266,43
266,44
266,45
266,46
266,47
266,48
266,49
266,50
266,51
266,52
266,53
266,54
266,110
266,111
266,7
266,141
266,112
266,113
266,55
266,56
266,135
266,57
266,58
266,59
266,60
266,61
266,114
266,62
266,127
266,63
266,115
266,64
266,8
266,65
266,66
266,128
266,129
266,67
266,68
266,69
266,9
266,70
266,71
266,72
266,73
266,74
266,75
266,76
266,10
266,136
266,78
266,11
266,12
266,79
266,80
266,81
266,82
266,83
266,13
266,84
266,85
266,86
266,131
266,87
266,88
266,89
266,14
266,15
266,90
266,91
266,92
266,93
266,94
266,95
266,117
266,96
266,118
266,119
266,120
266,97
266,98
266,99
266,137
266,121
266,122
266,100
266,101
266,102
266,123
266,124
266,103
266,104
266,105
266,17
266,125
266,106
266,126
97,18
97,132
97,0
97,19
97,20
97,21
97,22
97,23
97,108
97,24
97,25
97,1
97,27
97,2
97,28
97,29
97,3
97,30
97,31
97,133
97,32
97,33
97,4
97,34
97,35
97,140
97,36
97,37
97,38
97,39
97,40
97,41
97,5
97,6
97,42
97,43
97,44
97,45
97,46
97,47
97,48
97,49
97,50
97,51
97,52
97,53
97,54
97,110
97,111
97,7
97,112
97,113
97,55
97,56
97,57
97,58
97,59
97,60
97,61
97,114
97,62
97,127
97,115
97,64
97,8
97,65
97,66
97,128
97,67
97,68
97,69
97,9
97,70
97,71
97,72
97,73
97,74
97,75
97,76
97,10
97,136
97,77
97,78
97,11
97,12
97,79
97,80
97,81
97,82
97,83
97,13
97,84
97,85
97,86
97,87
97,116
97,88
97,89
97,14
97,15
97,16
97,90
97,91
97,92
97,93
97,94
97,95
97,96
97,118
97,97
97,98
97,99
97,121
97,122
97,100
97,101
97,102
97,123
97,124
97,103
97,104
97,105
97,17
97,106
97,126
24,18
24,132
24,0
24,19
24,20
24,21
24,107
24,22
24,23
24,108
24,24
24,25
24,26
24,1
24,27
24,2
24,28
24,29
24,3
24,30
24,31
24,133
24,32
24,33
24,4
24,34
24,35
24,36
24,37
24,38
24,39
24,40
24,109
24,41
24,5
24,6
24,42
24,43
24,44
24,45
24,46
24,47
24,48
24,49
24,50
24,51
24,52
24,53
24,54
24,110
24,111
24,7
24,112
24,113
24,55
24,56
24,57
24,58
24,59
24,60
24,61
24,114
24,62
24,127
24,63
24,115
24,64
24,8
24,65
24,66
24,128
24,129
24,67
24,68
24,69
24,9
24,70
24,71
24,72
24,73
24,74
24,75
24,76
24,10
24,136
24,77
24,78
24,11
24,12
24,79
24,80
24,81
24,82
24,83
24,13
24,84
24,85
24,86
24,131
24,87
24,116
24,88
24,89
24,14
24,15
24,16
24,90
24,91
24,92
24,93
24,94
24,95
24,117
24,96
24,118
24,119
24,120
24,97
24,98
24,99
24,137
24,121
24,122
24,100
24,101
24,102
24,123
24,124
