src_id,dst_id
21,26
238,26
860,26
0,26
278,26
97,26
95,26
128,26
40,26
11,27
51,27
90,27
53,27
54,27
169,27
14,27
13,27
128,27
40,27
17,27
139,27
97,28
223,29
205,29
9,29
75,29
11,29
21,29
24,29
90,29
112,29
8,29
36,29
94,29
454,29
169,29
14,29
13,29
107,29
91,29
786,29
5,29
139,29
360,29
10,29
653,29
205,30
24,30
1120,30
23,30
104,30
18,30
169,30
91,30
786,30
90,31
860,31
19,31
95,31
104,31
139,31
278,32
79,32
343,32
221,33
14,33
13,33
28,33
5,33
36,34
95,34
107,34
79,34
5,34
139,34
107,35
128,36
139,36
36,37
95,37
79,37
28,37
139,37
16,38
24,38
14,38
13,38
48,38
43,39
3,39
51,39
21,39
8,39
2,39
278,39
104,39
18,39
14,39
10,39
31,40
25,40
95,40
9,41
45,41
75,41
25,41
43,41
112,41
1120,41
266,41
58,41
169,41
14,41
13,41
107,41
786,41
185,41
673,41
5,41
360,41
43,42
169,42
14,42
9,43
31,43
75,43
152,43
2,43
54,43
169,43
146,43
1416,43
673,43
33,43
139,43
9,44
43,44
3,44
24,44
8,44
14,44
13,44
162,44
1027,45
2,45
169,45
673,45
205,46
9,46
75,46
51,46
54,46
14,46
13,46
91,46
1416,46
185,46
17,46
139,46
31,47
17,47
33,47
58,48
21,49
97,49
205,50
266,50
221,50
4,50
94,50
14,50
13,50
107,50
786,50
653,50
31,51
3,51
79,51
91,51
205,52
31,52
11,52
152,52
2,52
23,52
95,52
54,52
33,52
139,52
205,53
75,53
2,53
17,53
205,54
11,54
54,54
17,54
72,54
97,55
33,56
25,57
43,57
228,57
48,57
185,57
3,58
3,59
2,59
14,59
13,59
108,60
162,60
223,61
11,61
1027,61
238,61
24,61
291,61
62,61
144,61
454,61
1416,61
185,61
223,62
223,63
343,63
223,64
11,64
14,64
13,64
223,65
75,65
205,66
11,66
14,67
128,67
5,67
90,68
94,69
128,69
1416,70
14,71
5,71
17,72
1416,73
72,73
54,74
185,74
3,75
128,76
673,76
54,77
8,78
18,78
205,79
15,79
11,80
87,80
33,80
31,81
24,81
640,81
266,81
53,81
94,81
575,81
205,82
36,82
116,82
87,82
5,82
575,82
87,83
31,84
33,85
25,86
24,86
33,87
31,88
14,88
13,88
17,89
11,90
6,90
23,90
95,90
18,90
11,91
278,91
14,92
786,92
205,93
21,93
116,93
185,93
205,94
21,94
116,94
640,95
205,96
36,96
128,96
107,96
139,96
205,97
128,97
91,97
205,98
75,98
11,98
7,98
112,98
0,98
4,98
79,98
139,98
205,99
25,99
43,99
48,99
205,100
205,101
31,101
11,101
152,101
14,101
91,101
5,101
139,101
205,102
205,103
1027,103
91,103
205,104
169,104
72,104
205,105
139,106
1418,107
1027,108
238,108
640,108
360,108
1418,108
11,109
238,110
14,110
5,110
95,111
11,112
128,112
79,112
91,112
14,113
13,113
79,113
58,114
95,114
94,114
169,115
11,116
291,116
11,117
14,117
14,118
13,118
17,118
54,119
128,120
185,120
11,121
90,121
278,121
107,121
79,121
40,121
139,121
3,122
31,123
128,123
75,124
11,124
278,124
36,124
107,124
79,124
91,124
5,124
139,124
75,125
221,125
36,125
79,125
91,126
221,127
94,127
640,128
36,128
11,129
221,129
36,129
11,130
0,130
4,130
75,131
146,131
15,131
343,131
169,132
128,133
152,134
54,134
33,135
90,136
5,136
40,137
786,137
190,138
786,138
65,139
112,140
11,141
7,141
36,141
107,141
169,142
9,143
9,144
9,145
9,146
9,147
3,147
54,147
14,147
13,147
1416,147
3,148
31,149
31,150
31,151
10,152
79,153
25,154
79,155
14,156
107,156
786,156
17,156
221,157
28,157
104,158
45,159
75,159
75,160
11,161
54,161
91,162
11,163
11,164
56,165
54,165
2,166
2,167
14,168
13,168
75,169
45,170
75,170
75,171
24,172
75,173
17,173
1420,173
1429,173
45,174
75,174
75,175
11,176
14,176
11,177
4,177
75,178
11,179
11,180
11,181
11,182
14,182
13,182
11,183
14,183
13,183
72,183
104,184
15,184
51,185
221,186
107,186
36,187
4,187
4,188
221,189
107,190
18,191
10,191
72,192
54,193
3,194
16,195
16,196
16,197
16,198
36,199
128,199
454,200
54,201
278,202
79,202
25,203
25,204
48,205
25,206
43,207
3,207
3,208
91,209
14,210
128,211
107,211
139,211
291,212
95,213
169,214
3,215
3,216
221,217
62,218
48,219
238,220
24,221
238,222
1027,223
238,223
228,224
62,225
24,226
24,227
24,228
54,228
91,228
36,229
54,230
786,230
87,231
65,232
132,233
14,234
278,235
79,235
62,236
62,237
62,238
62,239
62,240
62,241
13,242
65,243
8,244
8,245
87,246
17,247
107,248
72,249
278,250
221,251
185,252
97,253
132,254
132,255
23,255
132,256
23,257
23,258
95,258
95,259
54,260
128,261
104,262
54,263
14,264
13,264
5,264
91,265
17,266
107,267
91,268
48,269
139,270
