src_id,dst_id
129,336
7,337
117,337
133,30
129,30
117,338
129,339
129,340
7,341
129,342
129,343
129,344
7,345
7,279
129,7
128,346
119,346
124,346
7,347
112,348
117,348
7,349
117,349
129,350
130,351
129,351
129,352
112,353
127,353
118,354
112,354
127,354
136,354
129,279
119,275
117,355
129,356
117,357
129,358
129,359
7,360
112,360
129,74
7,361
106,361
7,362
112,363
119,363
124,363
129,364
131,364
129,365
117,366
129,367
129,368
129,369
129,370
117,371
129,371
129,372
129,8
7,373
117,373
129,374
129,375
131,375
129,376
7,377
117,377
129,377
129,378
129,379
129,380
119,381
112,381
106,381
129,382
7,383
129,384
129,385
112,386
135,386
128,386
125,386
133,386
124,386
116,386
123,386
136,386
116,279
7,387
117,387
7,388
117,388
128,30
124,30
130,30
129,389
129,390
129,391
129,392
7,301
117,301
117,393
128,394
129,395
129,396
129,397
133,108
118,108
131,398
129,399
125,108
129,108
133,400
129,400
117,401
129,402
7,403
117,403
117,404
129,405
117,406
7,407
7,408
112,408
117,408
129,409
129,410
129,411
7,412
117,412
129,413
117,414
129,415
117,416
131,417
129,418
129,419
133,40
119,40
117,40
7,420
117,421
7,422
111,423
7,423
129,424
129,425
129,426
7,427
129,427
129,428
118,429
117,429
126,279
106,279
129,430
7,431
130,431
112,431
116,431
135,431
123,431
106,431
130,432
129,432
129,433
129,434
130,435
129,435
7,436
129,437
117,207
129,438
7,358
117,358
130,358
7,439
117,439
124,439
129,439
111,439
7,440
117,440
117,441
129,23
129,442
117,443
129,444
129,445
118,446
124,446
129,447
117,447
129,448
7,449
7,450
112,450
129,451
129,452
129,453
139,454
129,454
7,455
2,455
7,456
117,456
129,457
129,458
7,459
129,459
129,460
124,269
123,269
131,269
133,269
7,461
112,461
117,461
129,461
129,462
129,463
119,464
133,464
124,464
112,464
116,464
123,464
129,465
129,466
117,467
129,467
129,468
129,9
129,469
129,470
128,169
124,169
112,169
129,471
129,472
129,473
129,474
129,475
129,476
117,477
124,477
129,477
127,478
124,354
7,479
112,479
129,480
129,481
129,482
129,483
129,484
129,485
129,486
131,181
111,487
128,487
7,487
117,487
106,487
129,488
117,489
135,490
129,490
7,491
129,491
7,492
124,492
112,492
117,492
129,183
112,493
129,494
129,495
129,496
129,497
129,498
129,499
112,420
129,500
129,501
129,502
129,503
129,504
129,505
111,31
131,31
128,31
129,31
129,506
129,507
118,508
129,508
129,509
129,510
125,511
123,511
129,511
119,512
124,512
112,512
118,512
129,513
130,514
112,514
118,514
123,514
129,514
117,514
106,514
129,515
129,516
111,517
138,517
129,517
133,113
119,113
7,113
124,113
129,518
129,519
7,520
129,520
129,521
129,522
7,523
117,523
106,523
129,524
129,525
117,77
129,526
129,527
117,528
129,529
117,530
117,531
7,532
126,532
112,532
117,532
128,532
129,533
129,534
129,535
7,536
112,536
114,536
117,536
133,536
119,536
124,536
129,537
129,538
129,539
129,540
125,541
123,541
129,541
131,169
7,542
112,542
114,543
129,543
131,543
129,544
7,545
112,545
123,545
117,545
129,546
129,547
129,548
117,549
128,549
129,550
112,551
128,108
129,552
129,553
129,554
117,555
112,556
118,556
127,556
129,557
129,558
112,559
117,559
129,560
7,561
117,561
129,561
131,451
129,562
129,563
131,564
7,565
117,565
106,565
129,566
129,567
129,568
119,569
140,569
124,569
112,569
117,142
129,570
129,571
131,571
119,572
7,572
124,572
112,572
129,573
131,573
129,574
129,575
129,576
133,77
117,577
7,578
112,578
129,579
117,579
128,77
141,77
117,580
7,581
129,582
129,44
117,583
7,584
117,584
117,585
129,585
123,586
124,586
112,586
129,417
129,587
129,588
131,588
129,589
129,590
129,591
129,592
117,593
7,594
117,594
111,595
7,595
112,595
106,595
129,596
129,597
7,598
129,599
111,600
129,601
129,602
7,603
117,603
129,604
112,605
118,605
125,605
119,605
124,605
130,605
129,605
111,606
119,606
124,606
129,607
123,608
112,608
116,608
129,608
106,609
129,610
129,611
129,612
117,613
129,614
119,157
126,157
117,157
129,615
2,615
7,615
117,615
7,616
131,616
129,616
129,617
129,618
7,619
134,619
117,619
124,619
129,620
119,120
129,621
124,622
130,622
112,622
116,622
123,622
7,623
117,623
131,623
129,624
7,11
129,625
136,77
129,626
129,627
129,628
129,629
129,630
129,631
7,632
124,632
129,632
117,632
130,633
106,633
117,353
129,634
124,431
117,431
129,635
129,13
129,89
129,636
129,637
115,638
4,638
142,638
135,638
114,638
123,638
143,638
129,638
106,638
136,638
117,639
129,640
129,641
117,642
117,499
131,499
129,643
129,644
117,645
7,646
7,647
129,647
7,549
129,648
129,649
129,650
117,650
117,74
133,31
7,651
117,651
129,652
131,653
117,654
7,655
126,656
134,656
121,656
142,656
114,656
144,656
132,656
143,656
125,656
4,656
129,656
129,657
129,658
7,659
117,659
117,660
129,661
130,662
144,663
143,663
129,663
131,282
129,664
7,665
129,666
129,667
128,347
125,668
133,668
119,668
117,668
123,14
143,14
129,14
7,669
117,669
128,670
129,645
129,671
7,672
112,672
124,672
106,672
117,673
117,674
129,675
129,676
129,677
128,15
7,678
117,678
129,679
129,680
129,681
129,682
119,30
117,683
106,159
129,684
117,685
129,686
129,687
133,688
124,688
118,688
129,688
106,688
129,689
7,690
129,690
117,690
7,628
117,628
129,691
112,692
129,123
129,693
129,694
129,695
7,696
129,696
112,697
129,698
117,699
119,700
7,700
117,700
117,701
129,702
129,703
129,704
129,705
131,706
129,706
117,707
129,707
106,708
129,709
118,42
135,42
129,42
117,42
129,710
7,711
117,712
129,712
133,279
129,713
117,714
129,715
129,716
111,157
106,157
7,275
128,717
7,717
117,717
7,718
117,718
129,718
125,88
134,88
124,88
135,88
143,88
136,88
7,719
117,719
125,720
123,720
129,720
133,721
7,721
7,722
112,279
117,723
129,724
131,725
129,725
7,726
112,726
129,727
129,728
129,92
117,92
139,729
129,730
129,731
7,732
128,732
117,733
117,48
129,734
117,735
129,736
129,737
129,738
129,739
129,740
129,741
117,742
117,743
117,744
128,745
7,745
7,746
117,746
7,747
142,748
117,748
129,749
7,750
112,750
114,750
117,750
129,751
112,752
117,752
129,752
129,753
129,754
129,755
130,756
118,756
117,756
129,757
7,758
129,758
0,759
117,759
129,759
129,760
128,761
126,761
7,761
117,761
129,762
118,665
7,514
7,763
129,763
7,764
124,764
112,764
123,30
119,431
129,120
117,765
117,766
124,20
112,20
7,767
117,767
129,768
130,720
128,769
119,769
138,769
130,769
129,769
129,770
7,771
106,771
129,772
131,772
129,773
129,774
129,775
117,776
129,777
129,778
129,779
117,779
7,780
124,780
129,781
117,781
133,782
117,782
117,783
129,784
125,785
4,785
7,785
124,785
130,785
118,785
135,785
123,785
129,785
129,786
126,787
7,787
112,787
129,788
129,789
117,790
129,559
112,791
117,791
129,792
130,793
129,793
7,794
117,794
129,795
129,796
117,797
129,798
117,799
128,800
126,108
7,801
112,801
118,801
119,801
106,801
7,802
129,803
129,804
129,805
112,806
129,806
106,806
129,807
111,808
129,809
7,810
119,279
129,811
7,812
117,812
7,813
117,813
129,813
128,814
7,814
114,814
143,814
129,814
111,77
119,77
130,77
135,815
128,816
7,816
129,816
106,816
129,817
7,818
129,818
7,353
129,819
129,820
7,821
145,821
117,821
128,821
129,822
129,823
126,549
135,549
7,824
112,824
118,106
123,106
117,106
106,106
129,825
133,826
129,826
129,827
7,828
129,22
129,829
7,830
123,830
106,830
117,831
117,832
129,833
129,834
129,835
117,836
129,836
126,836
128,836
129,837
117,838
117,839
128,840
126,840
124,840
144,840
143,840
129,840
128,841
129,842
7,843
129,844
7,845
117,845
117,846
7,847
124,847
129,848
129,849
129,850
7,851
129,851
126,851
129,852
129,853
7,854
117,854
117,855
124,104
129,104
106,104
129,35
129,856
130,857
129,857
111,628
129,858
124,859
129,860
125,840
119,840
112,840
129,861
129,862
119,250
129,863
129,864
129,865
129,866
117,280
129,867
129,868
128,869
119,869
133,869
134,869
124,869
123,869
132,381
129,870
7,871
124,871
138,871
112,871
117,871
7,872
119,873
7,873
117,873
131,873
129,874
126,875
7,875
129,876
117,876
129,877
129,878
129,790
129,879
129,880
133,881
123,881
129,881
129,882
129,883
129,884
117,885
129,886
129,887
131,887
131,602
117,888
7,889
117,889
7,890
128,891
7,891
127,891
7,892
112,892
123,892
129,893
111,250
124,250
129,250
112,157
117,894
129,895
128,896
146,896
133,896
4,896
119,896
7,896
126,896
134,896
140,896
124,896
138,896
130,896
121,896
116,896
3,896
123,896
143,896
129,896
106,896
136,896
129,897
117,898
7,899
126,899
112,899
129,900
111,901
7,901
117,24
129,902
129,903
7,904
117,904
129,904
129,905
7,906
117,906
129,28
7,907
112,907
128,907
111,262
117,908
117,217
112,909
129,910
129,911
7,912
129,912
111,913
125,914
7,914
124,914
118,914
114,914
117,914
136,914
112,915
129,915
129,916
117,916
129,917
129,918
119,919
124,919
112,919
128,135
124,135
112,135
129,920
129,921
111,922
129,923
131,924
129,925
7,926
129,926
117,926
129,927
129,928
7,929
7,930
117,930
117,931
124,932
130,932
112,932
129,933
111,934
126,934
7,934
117,934
129,934
138,279
125,935
133,935
124,935
129,935
129,936
7,180
129,937
129,938
7,939
7,940
129,941
129,942
117,942
129,943
128,944
129,944
7,945
129,945
133,377
129,946
129,947
129,948
129,949
125,896
147,896
148,896
131,896
129,653
129,950
129,951
129,952
129,953
7,954
135,954
124,954
129,955
129,956
112,250
118,250
128,250
7,957
112,957
129,957
7,958
129,958
117,958
7,959
126,959
123,959
117,960
7,961
111,962
7,962
138,962
123,962
4,118
129,963
117,964
129,965
7,966
111,966
7,967
7,968
117,968
129,969
129,970
7,971
117,971
129,971
129,972
131,972
123,973
129,974
129,975
7,976
106,976
129,977
7,978
129,979
117,980
129,60
149,896
141,896
118,896
150,896
151,896
152,896
130,322
129,322
128,981
124,981
130,981
7,982
129,983
117,984
129,984
106,235
7,985
117,985
129,985
111,985
126,985
127,985
128,986
119,986
126,986
138,986
117,987
129,988
117,989
7,990
129,991
131,992
129,993
135,994
129,994
112,995
7,996
117,996
7,997
112,997
117,997
118,628
129,998
129,999
129,1000
118,1001
129,1001
129,1002
133,1003
129,1004
7,1005
112,1005
117,1005
129,1006
129,1007
7,1008
129,1009
129,1010
117,1011
129,1011
129,1012
129,1013
129,1014
129,1015
7,1016
138,1016
129,1017
117,1017
136,1018
129,1019
131,1019
128,1020
125,1020
4,1020
124,1020
130,1020
112,1020
129,1021
129,1022
116,93
7,1023
117,1023
117,1024
111,1025
7,1025
112,1025
117,1025
133,1025
129,1026
117,1027
129,1028
129,1029
129,1030
117,907
119,922
124,922
112,922
116,922
118,922
112,377
117,1031
129,1031
129,1032
7,1033
129,1034
129,1035
117,1036
141,840
4,840
139,840
123,840
121,840
142,840
129,1037
131,1038
117,1039
129,1040
117,420
128,1041
7,1041
112,1041
117,1041
129,1042
111,275
129,1043
7,1044
117,1044
131,318
129,1045
117,1046
129,1047
130,108
125,1048
7,1048
124,1048
123,1048
117,1048
129,1049
133,944
129,1050
129,1051
129,1052
129,1053
129,1054
129,1055
7,1056
111,1056
138,1056
130,1057
129,1057
145,190
130,1058
129,1058
129,1059
129,1060
129,1061
129,1062
7,1063
117,1063
129,1064
133,1065
7,1065
130,1065
129,1065
124,747
112,747
7,1066
129,1066
129,1067
129,1068
7,1069
112,1069
117,1069
133,1069
124,1069
7,1070
117,1070
129,1070
129,1071
129,1072
129,1073
129,1074
7,1075
117,1075
129,1076
129,1077
129,1078
7,1079
117,1079
131,1079
7,390
7,1080
115,1081
7,1081
134,1081
124,1081
142,1081
129,1081
117,1081
131,1081
7,1082
117,1082
129,1082
7,1083
129,1084
130,599
117,1085
129,1086
129,1087
7,1088
115,1089
118,1089
7,1089
7,1090
117,1090
129,1090
117,1091
7,1092
129,1093
129,1094
117,1095
129,1096
7,1097
112,1097
117,1097
112,347
129,1098
7,1099
129,1100
129,1101
7,108
138,108
124,197
129,1102
129,1103
7,1104
106,1104
117,1105
129,29
129,1106
111,907
123,907
106,907
136,907
131,35
129,1107
133,159
129,1108
129,1109
7,1110
129,1111
131,1112
129,1113
129,1114
117,1114
7,42
7,1115
138,907
129,1116
128,1117
112,1118
135,1118
125,1118
119,1118
133,1118
124,1118
116,1118
123,1118
129,1118
129,1119
117,491
129,1120
129,1121
7,1122
124,1122
130,636
7,1123
128,1123
129,1124
131,238
129,1125
124,1126
135,1126
7,1127
127,1127
129,1127
129,1128
129,1129
117,1130
129,1130
133,1131
129,1131
129,1132
7,1133
129,1134
111,1135
7,1135
129,1135
7,1136
126,1136
129,1136
117,1136
129,1137
7,1138
7,1139
133,1139
129,1140
7,1141
117,1141
129,1141
130,444
111,1142
7,1142
112,1143
129,1143
129,1144
117,1145
129,1145
129,1146
111,1147
117,1147
129,1147
7,1148
117,1148
129,32
129,1149
129,1150
131,1058
7,1151
129,1151
129,1152
129,1153
7,1154
129,1155
129,1156
7,1157
117,1157
116,1157
123,1157
126,1157
115,1157
126,211
117,211
129,1158
129,1159
7,1160
106,1160
129,1161
7,1162
128,1162
123,1162
7,1163
124,1163
112,1163
135,1163
129,76
129,1164
129,1165
129,1166
129,1167
129,1168
133,1169
129,1170
129,1171
129,1172
129,1173
129,1174
117,1175
129,1175
117,1176
129,1176
7,37
117,1177
129,1177
111,1178
7,1178
112,1178
129,1179
148,1179
131,1179
130,1180
129,1180
7,1181
7,1182
129,1182
7,1183
7,1184
112,1184
142,1184
123,1184
129,1184
129,1185
129,1186
7,1187
117,1187
128,159
129,1188
129,1189
129,1190
7,1191
129,1191
129,1192
117,1083
129,1193
112,1194
7,1195
112,1195
117,1195
129,1196
119,1197
117,1197
129,1198
129,1199
130,354
123,354
7,1200
117,1200
128,1201
129,1201
129,34
140,108
129,1202
129,1203
7,1204
129,1205
124,165
129,1206
129,1207
129,1208
129,1209
7,1210
7,1211
117,1211
129,1212
117,1212
124,1213
7,1214
117,1214
131,1214
129,1215
134,1216
7,1216
117,1216
129,1216
129,1217
118,275
131,1218
7,1219
112,1219
118,1219
133,1219
124,1219
123,1219
129,1219
129,1220
129,1221
129,1222
129,1223
117,1224
126,1225
129,1226
119,165
129,1227
129,1228
129,1229
7,1230
112,1230
106,1230
7,1231
129,1232
133,569
117,569
129,1233
129,1234
119,135
129,1235
133,1236
112,1236
117,1236
7,1237
117,1237
131,450
129,1238
129,1239
7,1240
117,1240
129,1240
106,1240
7,1241
129,1241
129,1242
129,1243
124,119
129,119
7,235
129,1244
7,1245
117,1245
129,1246
128,1247
129,1247
117,1247
128,1232
124,1248
112,1248
118,1248
129,1248
117,1248
7,1249
129,1250
129,1251
117,1251
129,1252
129,1253
129,1254
7,1255
112,1255
117,1255
129,1255
126,1255
129,1256
129,1257
117,1258
131,1259
129,1260
129,1261
124,944
112,944
112,280
129,1262
129,1263
7,381
124,381
138,381
117,381
129,1264
129,1265
117,1266
129,1267
7,1268
117,1268
7,1269
135,1269
117,1269
129,1270
124,1271
112,1271
129,1271
7,1272
129,1272
129,1273
125,1274
123,1274
129,1274
128,873
118,873
132,1275
117,1275
129,1275
129,1276
131,180
7,1277
118,1277
117,1277
129,1278
131,1278
131,1279
111,1280
117,1280
111,319
129,131
129,1281
117,1281
129,1282
129,1283
129,1284
129,1285
7,1286
117,1286
7,1287
117,1287
112,1288
129,1288
129,1289
129,36
129,1290
129,1291
7,262
131,1084
129,1292
119,1293
7,1293
129,1294
131,458
129,708
7,1295
129,1295
117,1295
111,1118
7,1118
121,1118
128,1118
129,1296
128,1297
130,1298
129,1298
129,284
129,1299
7,1300
117,1300
7,1301
117,1301
112,1302
128,1302
125,1302
119,1302
124,1302
116,1302
123,1302
129,1302
129,1303
129,1304
7,1305
129,1305
117,1305
131,1305
135,1306
129,1307
130,627
129,1308
129,1309
129,1310
112,1311
129,1312
129,1313
129,1314
7,1315
129,1316
129,1317
129,1318
7,1319
129,1319
135,1320
129,1320
129,1321
129,1322
117,1323
129,1324
129,1325
7,1326
112,1326
124,1326
117,1327
129,1327
129,1328
117,1329
129,1329
118,1330
129,1331
129,1332
129,1333
129,1334
129,1335
129,1336
129,1337
133,1338
7,1339
112,302
106,302
112,1340
128,1340
126,1341
7,1341
117,1341
133,1341
129,1341
129,1342
117,1343
129,1344
129,1345
117,1346
129,1346
129,1347
7,1348
117,1349
124,1349
129,1350
129,1351
7,1352
112,1352
117,1352
133,1352
128,1353
119,1353
7,1353
124,1353
138,1353
106,92
129,1354
129,1355
151,1356
123,1356
129,1356
129,1357
129,1358
112,125
117,125
129,1359
129,1360
7,1361
129,1361
136,322
117,1362
111,1363
7,1363
112,1363
118,1363
135,1363
129,595
129,1364
117,1364
129,1365
131,1366
129,1367
119,1368
106,1368
7,1369
117,1369
140,1369
129,1370
131,1371
7,1372
129,1373
129,1374
7,38
129,1375
112,1376
117,1376
124,1376
133,1377
129,1377
132,275
130,1378
129,1378
112,1379
129,1379
131,1379
106,1379
129,1380
117,1381
7,1382
136,1382
118,982
117,1383
7,1384
129,1385
129,40
119,1386
124,1386
117,1386
112,1387
117,1387
140,1387
112,1388
131,1389
7,1390
111,1391
7,1391
132,1391
128,1391
135,720
114,720
143,720
128,720
124,720
129,1392
7,1393
117,1393
129,1394
7,1395
117,1395
129,1395
123,1396
129,1396
129,1397
129,1398
7,1399
129,1399
149,1400
135,1400
129,1400
0,1401
129,1401
112,1402
127,1402
112,1403
129,1403
129,1404
125,1405
144,1405
143,1405
129,1405
131,1405
129,1406
0,1407
129,1407
129,1408
7,1409
117,1409
129,1409
129,1410
7,1411
7,1412
117,1412
129,1412
129,1413
129,1414
129,1415
133,1416
7,1417
112,1418
129,1418
117,1418
129,1419
129,1420
7,1421
7,40
129,1422
111,1423
117,1423
129,1423
117,1424
133,1425
7,1425
117,1425
7,505
133,61
112,61
7,1426
129,1426
133,1427
140,1427
124,1427
129,1427
112,852
119,852
133,852
106,852
138,48
112,1428
119,1429
106,1429
117,1430
7,1431
126,1431
117,1431
7,41
124,109
112,109
129,1432
7,1433
117,1433
129,1433
117,1434
111,1435
129,1435
117,1435
129,1436
135,202
124,1437
129,1437
128,1437
133,1437
129,1438
129,1439
129,1440
129,1441
118,135
129,1442
129,1443
117,1444
129,1444
129,1445
129,1446
129,1447
7,1448
117,1448
119,1448
116,1448
111,1448
126,1448
118,1448
128,1448
131,1449
117,1450
129,1451
129,1452
129,1453
117,1454
129,1454
129,1455
7,142
129,1456
124,1457
130,1458
129,1458
129,1459
129,1460
126,714
128,1461
124,1461
7,1462
7,298
117,1463
129,1463
117,1464
7,1465
124,1466
112,1466
148,714
117,86
129,86
129,1467
129,1468
119,106
124,106
117,1469
129,1470
117,1471
129,1471
7,1472
129,1473
128,1474
129,1475
131,1475
115,42
131,42
131,328
129,1476
117,1477
129,1478
117,1479
129,1480
129,1481
124,1482
112,1482
131,261
7,1483
117,1483
129,1484
129,1485
7,1486
129,1486
7,1487
117,1487
129,1487
131,1487
129,1488
129,1489
7,1490
117,1490
129,1491
129,1492
7,1493
112,1493
117,1493
129,1494
135,108
144,108
132,108
4,108
123,108
129,1495
129,1496
117,1497
111,1498
7,1499
132,1499
117,1499
7,1500
117,1500
129,1501
129,1502
129,1503
112,1504
142,1504
132,1504
129,1505
129,1506
129,1507
129,1508
129,1509
129,1510
7,1511
124,1511
129,1512
7,1513
117,1513
129,1514
129,1323
7,624
117,1515
111,108
129,1516
117,1517
129,1517
129,1518
117,1519
129,1519
112,142
124,142
117,1520
129,1521
7,1522
117,1522
149,1522
111,1522
7,1523
129,1523
130,1524
128,1525
133,1525
117,1525
131,1526
129,1527
129,1528
129,1529
129,1530
117,1531
7,1532
141,1533
135,1533
129,1533
7,1534
117,1534
7,1535
117,1535
117,1536
7,1537
131,1538
131,1539
129,1540
7,1541
117,1541
117,1542
138,30
0,1543
7,1543
112,1543
116,1543
129,1544
124,1545
129,1546
129,1547
117,1548
7,1549
129,1549
117,1549
112,1550
7,1551
117,1551
129,1551
129,1552
7,1553
129,1554
115,1555
124,1555
112,1555
112,1556
117,1556
129,1556
111,1557
7,1557
112,1557
114,1557
128,1557
125,1557
133,1557
119,1557
124,1557
123,1557
136,1557
106,1557
129,1558
129,1559
117,1560
111,1475
117,1475
129,1561
7,1562
117,1562
129,1562
117,1563
129,1564
115,1565
129,1565
129,1566
131,86
129,1567
129,1568
117,1568
131,1569
129,1569
129,1570
129,1571
126,1572
128,1572
2,1572
7,1572
117,1572
117,1573
126,120
129,45
129,1574
129,1575
131,1575
129,1576
129,1577
130,1578
129,1578
129,1579
117,1579
129,1580
129,1581
129,1582
129,1583
7,1584
117,1584
112,1585
129,1585
129,1586
129,1349
111,1587
7,1587
112,1587
129,1588
131,453
129,1589
111,1590
128,1590
129,1591
129,47
7,1592
112,1592
129,1592
129,1593
136,431
131,1594
118,1595
129,1595
117,1595
7,1596
112,1596
117,1596
130,1597
129,1597
7,1598
117,1598
129,1598
117,875
129,1599
135,319
128,319
129,1600
129,1601
124,1602
129,1602
129,1603
140,1604
106,1604
112,1605
124,1605
129,1605
129,1606
129,1607
117,158
129,1608
117,1608
106,1608
111,1609
7,1609
112,1609
7,1610
135,1610
129,1610
117,1611
129,1611
128,1612
124,1612
145,1612
129,1612
7,1613
117,1613
129,1614
129,1615
129,1616
117,1616
129,1617
129,1618
7,1619
117,1619
106,1619
123,1065
129,1620
129,1621
129,1622
7,1623
117,1623
129,1624
131,1624
129,1625
7,1626
129,1627
129,1628
129,1629
129,1630
112,1631
117,1631
119,319
140,319
7,1632
112,1632
117,1632
129,1633
7,1634
112,1634
117,1634
124,1634
130,1635
129,1636
129,1637
129,1638
133,1639
129,1639
129,1640
117,1641
126,1642
7,1642
138,1642
128,1643
124,1643
7,1644
117,1644
127,1644
7,1645
124,1646
112,1646
117,1646
112,50
7,357
129,1647
129,1648
112,1649
112,1650
135,1650
143,1650
119,1650
130,1650
129,1650
129,1651
112,1652
7,1653
117,1653
129,1653
112,165
115,1654
7,1654
129,1654
129,1655
7,1656
117,1656
131,1656
129,1657
129,1539
129,1658
129,51
117,1659
7,1660
116,1660
117,1660
129,1661
111,1662
117,1662
129,1662
7,1663
124,1663
112,1663
123,1663
7,481
130,1664
129,1665
117,1666
129,1666
4,1667
134,1667
130,1667
135,1667
129,1667
136,1667
129,1668
117,1669
129,1670
128,1671
129,1671
129,1672
135,1673
132,1673
129,1673
129,1674
129,1675
129,1676
112,665
116,665
106,665
124,1677
112,1677
118,1678
123,1678
129,1678
129,1679
127,197
7,1680
129,1681
128,1682
129,1682
7,1683
117,1683
7,1684
112,1684
117,1684
124,1684
129,1684
128,1684
129,1685
124,53
112,53
117,1686
129,1686
7,1687
112,1687
7,784
118,784
117,784
129,1688
129,1689
129,1690
129,1691
129,1692
129,1693
117,1694
131,670
129,1695
129,1696
129,1697
117,135
7,1698
117,1698
129,1698
7,1699
112,1699
117,1699
7,1700
112,1700
131,1700
117,1700
124,1700
7,1701
129,1702
129,1703
117,427
128,1704
130,1705
129,1705
129,1706
131,1706
129,1707
7,1708
117,1708
129,1708
7,1709
111,1710
125,1710
129,1711
132,549
129,1712
129,1713
7,1714
117,1714
129,1714
124,1715
112,1715
117,1715
7,1716
112,1717
7,1718
112,1718
117,1718
128,1718
124,1718
129,1719
129,1720
115,1721
7,1722
112,1722
124,1722
116,1722
129,1723
129,1724
129,1725
7,1726
129,1727
129,1728
7,1729
117,1729
129,1730
129,1731
129,1732
129,1733
129,1734
130,1588
129,1735
7,1736
112,1736
121,1736
117,1736
131,1736
128,1736
124,1736
123,1736
129,1737
7,1738
117,1738
117,1739
7,1740
112,1740
106,1740
111,118
132,1741
129,1741
117,1742
117,1743
129,1744
127,135
129,1745
117,1746
7,1747
117,1747
7,1748
